"","Ref_Date","GEO","COMPONENTS","Value"
"526","2011/10","Canada","Deliveries to the United States","3577903.0"
"527","2011/11","Canada","Deliveries to the United States","3333021.0"
"528","2011/12","Canada","Deliveries to the United States","4115586.0"
"529","2012/01","Canada","Deliveries to the United States","4078760.0"
"530","2012/02","Canada","Deliveries to the United States","3477900.0"
"531","2012/03","Canada","Deliveries to the United States","4111313.0"
"532","2012/04","Canada","Deliveries to the United States","4922529.0"
"533","2012/05","Canada","Deliveries to the United States","5396483.0"
"534","2012/06","Canada","Deliveries to the United States","5327151.0"
"535","2012/07","Canada","Deliveries to the United States","6601002.0"
"536","2012/08","Canada","Deliveries to the United States","6273071.0"
"537","2012/09","Canada","Deliveries to the United States","4819873.0"
"538","2012/10","Canada","Deliveries to the United States","4272844.0"
"539","2012/11","Canada","Deliveries to the United States","4531716.0"
"540","2012/12","Canada","Deliveries to the United States","4221758.0"
"541","2013/01","Canada","Deliveries to the United States","4829242.0"
"542","2013/02","Canada","Deliveries to the United States","4521790.0"
"543","2013/03","Canada","Deliveries to the United States","5037927.0"
"544","2013/04","Canada","Deliveries to the United States","4558312.0"
"545","2013/05","Canada","Deliveries to the United States","5434880.0"
"546","2013/06","Canada","Deliveries to the United States","5700809.0"
"547","2013/07","Canada","Deliveries to the United States","6315272.0"
"548","2013/08","Canada","Deliveries to the United States","6428513.0"
"549","2013/09","Canada","Deliveries to the United States","5115295.0"
"550","2013/10","Canada","Deliveries to the United States","4763841.0"
"551","2013/11","Canada","Deliveries to the United States","4668125.0"
"552","2013/12","Canada","Deliveries to the United States","4780263.0"
"553","2014/01","Canada","Deliveries to the United States","4853466.0"
"554","2014/02","Canada","Deliveries to the United States","3813088.0"
"555","2014/03","Canada","Deliveries to the United States","4984556.0"
"556","2014/04","Canada","Deliveries to the United States","4191107.0"
"557","2014/05","Canada","Deliveries to the United States","4792665.0"
"558","2014/06","Canada","Deliveries to the United States","4885078.0"
"559","2014/07","Canada","Deliveries to the United States","5696365.0"
"560","2014/08","Canada","Deliveries to the United States","6067686.0"
"561","2014/09","Canada","Deliveries to the United States","5429566.0"
"562","2014/10","Canada","Deliveries to the United States","3823724.0"
"563","2014/11","Canada","Deliveries to the United States","4902228.0"
"564","2014/12","Canada","Deliveries to the United States","5355157.0"
"565","2015/01","Canada","Deliveries to the United States","5424706.0"
"566","2015/02","Canada","Deliveries to the United States","4953426.0"
"567","2015/03","Canada","Deliveries to the United States","6012486.0"
"568","2015/04","Canada","Deliveries to the United States","5785970.0"
"569","2015/05","Canada","Deliveries to the United States","5920650.0"
"570","2015/06","Canada","Deliveries to the United States","5925959.0"
"571","2015/07","Canada","Deliveries to the United States","6121143.0"
"572","2015/08","Canada","Deliveries to the United States","6179551.0"
"573","2015/09","Canada","Deliveries to the United States","5834924.0"
"574","2015/10","Canada","Deliveries to the United States","4580981.0"
"575","2015/11","Canada","Deliveries to the United States","5168630.0"
"576","2015/12","Canada","Deliveries to the United States","5188578.0"
"577","2008/01","Canada","Total firm deliveries","1455905.0"
"578","2008/02","Canada","Total firm deliveries","1333178.0"
"579","2008/03","Canada","Total firm deliveries","1235595.0"
"580","2008/04","Canada","Total firm deliveries","1560270.0"
"581","2008/05","Canada","Total firm deliveries","2217951.0"
"582","2008/06","Canada","Total firm deliveries","2090952.0"
"583","2008/07","Canada","Total firm deliveries","2285822.0"
"584","2008/08","Canada","Total firm deliveries","1672841.0"
"585","2008/09","Canada","Total firm deliveries","1350004.0"
"586","2008/10","Canada","Total firm deliveries","1510751.0"
"587","2008/11","Canada","Total firm deliveries","1249474.0"
"588","2008/12","Canada","Total firm deliveries","1571576.0"
"589","2009/01","Canada","Total firm deliveries","1841579.0"
"590","2009/02","Canada","Total firm deliveries","1562274.0"
"591","2009/03","Canada","Total firm deliveries","1649767.0"
"592","2009/04","Canada","Total firm deliveries","1451098.0"
"593","2009/05","Canada","Total firm deliveries","1783813.0"
"594","2009/06","Canada","Total firm deliveries","1812629.0"
"595","2009/07","Canada","Total firm deliveries","2387261.0"
"596","2009/08","Canada","Total firm deliveries","2004684.0"
"597","2009/09","Canada","Total firm deliveries","1305371.0"
"598","2009/10","Canada","Total firm deliveries","1287702.0"
"599","2009/11","Canada","Total firm deliveries","1068530.0"
"600","2009/12","Canada","Total firm deliveries","1164510.0"
"601","2010/01","Canada","Total firm deliveries","1221094.0"
"602","2010/02","Canada","Total firm deliveries","1187322.0"
"603","2010/03","Canada","Total firm deliveries","1135499.0"
"604","2010/04","Canada","Total firm deliveries","1115085.0"
"605","2010/05","Canada","Total firm deliveries","919097.0"
"606","2010/06","Canada","Total firm deliveries","1050758.0"
"607","2010/07","Canada","Total firm deliveries","1460387.0"
"608","2010/08","Canada","Total firm deliveries","1129873.0"
"609","2010/09","Canada","Total firm deliveries","1202287.0"
"610","2010/10","Canada","Total firm deliveries","1042081.0"
"611","2010/11","Canada","Total firm deliveries","920541.0"
"612","2010/12","Canada","Total firm deliveries","1315989.0"
"613","2011/01","Canada","Total firm deliveries","1323791.0"
"614","2011/02","Canada","Total firm deliveries","1001969.0"
"615","2011/03","Canada","Total firm deliveries","1100073.0"
"616","2011/04","Canada","Total firm deliveries","1046535.0"
"617","2011/05","Canada","Total firm deliveries","1194807.0"
"618","2011/06","Canada","Total firm deliveries","1188780.0"
"619","2011/07","Canada","Total firm deliveries","1408960.0"
"620","2011/08","Canada","Total firm deliveries","1272145.0"
"621","2011/09","Canada","Total firm deliveries","1084582.0"
"622","2011/10","Canada","Total firm deliveries","1022598.0"
"623","2011/11","Canada","Total firm deliveries","1143842.0"
"624","2011/12","Canada","Total firm deliveries","1060374.0"
"625","2012/01","Canada","Total firm deliveries","1173231.0"
"626","2012/02","Canada","Total firm deliveries","1049938.0"
"627","2012/03","Canada","Total firm deliveries","1307735.0"
"628","2012/04","Canada","Total firm deliveries","1501390.0"
"629","2012/05","Canada","Total firm deliveries","1132449.0"
"630","2012/06","Canada","Total firm deliveries","1333965.0"
"631","2012/07","Canada","Total firm deliveries","1326758.0"
"632","2012/08","Canada","Total firm deliveries","1447951.0"
"633","2012/09","Canada","Total firm deliveries","1190917.0"
"634","2012/10","Canada","Total firm deliveries","1193228.0"
"635","2012/11","Canada","Total firm deliveries","1086220.0"
"636","2012/12","Canada","Total firm deliveries","1139240.0"
"637","2013/01","Canada","Total firm deliveries","1221823.0"
"638","2013/02","Canada","Total firm deliveries","1073387.0"
"639","2013/03","Canada","Total firm deliveries","1039066.0"
"640","2013/04","Canada","Total firm deliveries","1123598.0"
"641","2013/05","Canada","Total firm deliveries","1288000.0"
"642","2013/06","Canada","Total firm deliveries","1392492.0"
"643","2013/07","Canada","Total firm deliveries","1528661.0"
"644","2013/08","Canada","Total firm deliveries","1474878.0"
"645","2013/09","Canada","Total firm deliveries","1105655.0"
"646","2013/10","Canada","Total firm deliveries","1064027.0"
"647","2013/11","Canada","Total firm deliveries","1051486.0"
"648","2013/12","Canada","Total firm deliveries","1023367.0"
"649","2014/01","Canada","Total firm deliveries","1184787.0"
"650","2014/02","Canada","Total firm deliveries","900469.0"
"651","2014/03","Canada","Total firm deliveries","1606815.0"
"652","2014/04","Canada","Total firm deliveries","1008452.0"
"653","2014/05","Canada","Total firm deliveries","1319240.0"
"654","2014/06","Canada","Total firm deliveries","1320714.0"
"655","2014/07","Canada","Total firm deliveries","1480751.0"
"656","2014/08","Canada","Total firm deliveries","1491461.0"
"657","2014/09","Canada","Total firm deliveries","1411798.0"
"658","2014/10","Canada","Total firm deliveries","1016742.0"
"659","2014/11","Canada","Total firm deliveries","982904.0"
"660","2014/12","Canada","Total firm deliveries","1153623.0"
"661","2015/01","Canada","Total firm deliveries","1250589.0"
"662","2015/02","Canada","Total firm deliveries","1301604.0"
"663","2015/03","Canada","Total firm deliveries","1383930.0"
"664","2015/04","Canada","Total firm deliveries","1049305.0"
"665","2015/05","Canada","Total firm deliveries","1155628.0"
"666","2015/06","Canada","Total firm deliveries","1137514.0"
"667","2015/07","Canada","Total firm deliveries","1046128.0"
"668","2015/08","Canada","Total firm deliveries","1015496.0"
"669","2015/09","Canada","Total firm deliveries","803347.0"
"670","2015/10","Canada","Total firm deliveries","797089.0"
"671","2015/11","Canada","Total firm deliveries","877054.0"
"672","2015/12","Canada","Total firm deliveries","902689.0"
"673","2008/01","Canada","Firm deliveries to the United States","1455905.0"
"674","2008/02","Canada","Firm deliveries to the United States","1333178.0"
"675","2008/03","Canada","Firm deliveries to the United States","1235595.0"
"676","2008/04","Canada","Firm deliveries to the United States","1560270.0"
"677","2008/05","Canada","Firm deliveries to the United States","2217951.0"
"678","2008/06","Canada","Firm deliveries to the United States","2090952.0"
"679","2008/07","Canada","Firm deliveries to the United States","2285822.0"
"680","2008/08","Canada","Firm deliveries to the United States","1672841.0"
"681","2008/09","Canada","Firm deliveries to the United States","1350004.0"
"682","2008/10","Canada","Firm deliveries to the United States","1510751.0"
"683","2008/11","Canada","Firm deliveries to the United States","1249474.0"
"684","2008/12","Canada","Firm deliveries to the United States","1571576.0"
"685","2009/01","Canada","Firm deliveries to the United States","1841579.0"
"686","2009/02","Canada","Firm deliveries to the United States","1562274.0"
"687","2009/03","Canada","Firm deliveries to the United States","1649767.0"
"688","2009/04","Canada","Firm deliveries to the United States","1451098.0"
"689","2009/05","Canada","Firm deliveries to the United States","1783813.0"
"690","2009/06","Canada","Firm deliveries to the United States","1812629.0"
"691","2009/07","Canada","Firm deliveries to the United States","2387261.0"
"692","2009/08","Canada","Firm deliveries to the United States","2004684.0"
"693","2009/09","Canada","Firm deliveries to the United States","1305371.0"
"694","2009/10","Canada","Firm deliveries to the United States","1287702.0"
"695","2009/11","Canada","Firm deliveries to the United States","1068530.0"
"696","2009/12","Canada","Firm deliveries to the United States","1164510.0"
